date,SPY,NVDA,MSFT,AAPL,AMZN,GOOGL,META,AVGO,ORCL,CRM,AMD
2019-11-19,311.91,207.99,150.39,266.29,1752.79,1312.59,199.32,317.7,56.27,163.96,41.29
2019-11-20,310.81,211.18,149.62,263.19,1745.53,1301.86,197.51,311.67,56.24,164.2,40.98
2019-11-21,310.3,210.18,149.48,262.01,1734.71,1300.14,197.93,315.25,56.23,162.88,39.52
2019-11-22,311.02,210.89,149.59,261.78,1745.72,1293.67,198.82,314.92,56.39,162.81,39.15
2019-11-25,313.33,221.21,151.23,266.37,1773.84,1305.64,199.79,319.62,56.56,161.71,39.79
2019-11-26,313.99,217.0,152.03,264.29,1796.94,1313.0,198.97,316.27,56.51,162.54,38.99
2019-11-27,315.42,218.24,152.32,267.84,1818.51,1312.13,202.0,318.44,56.61,161.51,39.41
2019-11-29,314.33,216.74,151.38,267.25,1800.8,1304.09,201.64,316.21,56.14,162.89,39.15
2019-12-02,311.66,209.25,149.55,264.16,1781.6,1288.86,199.7,310.72,55.43,161.0,38.73
2019-12-03,309.51,207.66,149.31,259.45,1769.96,1294.74,198.82,306.52,54.59,161.57,38.9
2019-12-04,311.5,209.42,149.85,261.74,1760.69,1318.94,198.71,309.72,54.41,156.43,39.69
2019-12-05,312.09,208.74,149.93,265.58,1740.48,1326.96,199.36,311.19,54.68,158.22,39.62
2019-12-06,314.83,212.17,151.75,270.71,1751.6,1339.39,201.05,316.05,54.83,158.01,39.63
2019-12-09,313.89,212.17,151.36,266.92,1749.51,1342.99,201.34,314.38,55.31,157.48,38.93
2019-12-10,313.58,213.98,151.13,268.48,1739.21,1342.89,200.87,315.06,55.82,156.4,39.44
2019-12-11,314.33,217.34,151.7,270.77,1748.72,1344.25,202.26,319.72,56.31,156.39,39.47
2019-12-12,317.08,224.32,153.24,271.46,1760.33,1348.49,196.75,327.8,56.47,158.59,42.59
2019-12-13,317.29,223.99,154.53,275.15,1760.94,1346.87,194.11,315.42,54.51,161.13,41.15
2019-12-16,319.49,225.15,155.53,279.86,1769.21,1360.7,197.92,323.13,53.99,161.96,42.35
2019-12-17,319.5495,228.29,154.69,280.41,1790.66,1354.89,198.39,323.8,52.84,161.63,42.77
2019-12-18,319.56,229.51,154.37,279.74,1784.03,1351.91,202.5,327.44,53.39,161.48,42.3
2019-12-19,320.87,235.46,155.71,280.02,1792.28,1356.44,206.06,324.1,53.24,163.33,42.83
2019-12-20,320.86,239.37,157.41,279.44,1786.5,1351.22,206.3,319.0,53.6,164.55,44.15
2019-12-23,321.27,238.82,157.41,284.0,1793.0,1350.63,206.18,319.53,53.71,163.74,45.46
2019-12-24,321.24,238.62,157.38,284.27,1789.21,1344.43,205.12,320.5,53.44,163.25,46.54
2019-12-26,322.94,239.19,158.67,289.91,1868.77,1362.47,207.79,317.98,53.57,164.51,46.63
2019-12-27,322.85,236.87,158.96,289.8,1869.8,1354.64,208.1,316.53,53.46,164.98,46.18
2019-12-30,321.13,232.32,157.59,291.52,1846.89,1339.71,204.41,313.46,52.7,162.44,45.52
2019-12-31,321.85,235.3,157.7,293.65,1847.84,1339.39,205.25,316.02,52.98,162.64,45.86
2020-01-02,324.87,239.91,160.62,300.35,1898.01,1368.68,209.78,322.39,53.95,166.99,49.1
2020-01-03,322.43,236.07,158.62,297.43,1874.97,1361.52,208.67,314.19,53.76,166.17,48.6
2020-01-06,323.73,237.06,159.03,299.8,1902.88,1397.81,212.6,313.72,54.04,173.45,48.39
2020-01-07,322.74,239.93,157.58,298.39,1906.86,1395.11,213.06,312.64,54.16,176.0,48.25
2020-01-08,324.42,240.38,160.09,303.19,1891.97,1405.04,215.22,308.74,54.13,177.33,47.83
2020-01-09,326.59,243.02,162.09,309.63,1901.05,1419.79,218.3,306.26,54.38,179.6,48.97
2020-01-10,325.64,244.32,161.34,310.33,1883.16,1428.96,218.06,299.22,54.45,180.2,48.165
2020-01-13,327.92,251.98,163.28,316.96,1891.3,1440.03,221.91,301.18,54.58,183.85,48.745
2020-01-14,327.42,247.28,162.13,312.68,1869.44,1430.59,219.06,308.18,54.88,182.12,48.21
2020-01-15,328.16,245.57,163.18,311.34,1862.02,1439.2,221.15,303.14,54.76,181.06,48.545
2020-01-16,330.86,248.93,166.17,315.24,1877.94,1450.16,221.77,307.05,55.43,182.69,49.77
2020-01-17,332.01,249.28,167.1,318.73,1864.72,1479.52,222.14,308.79,55.13,182.23,50.93
2020-01-21,331.29,247.94,166.5,316.57,1892.0,1482.25,221.44,308.07,55.22,185.27,51.05
2020-01-22,331.35,250.05,165.7,317.7,1887.46,1484.17,221.32,312.88,54.72,182.75,51.43
2020-01-23,331.8,252.86,166.72,319.23,1884.58,1484.69,219.76,319.65,54.98,183.98,51.71
2020-01-24,328.76,250.48,165.04,318.31,1861.64,1466.17,217.95,324.0,54.07,182.11,50.35
2020-01-27,323.51,240.2,162.28,308.95,1828.34,1431.73,214.87,309.03,52.69,180.71,49.26
2020-01-28,326.88,247.97,165.46,317.69,1853.25,1450.5,217.79,318.31,53.46,182.85,50.53
2020-01-29,326.62,245.54,168.04,324.34,1858.0,1456.7,223.23,317.51,53.2,181.77,47.51
2020-01-30,327.62,245.81,172.78,323.87,1870.68,1454.25,209.53,315.2,53.31,185.67,48.78
2020-01-31,321.75,236.43,170.23,309.51,2008.72,1432.78,201.91,305.16,52.45,182.31,47.0
2020-02-03,324.12,240.33,174.38,308.66,2004.2,1482.6,204.19,305.23,53.09,185.42,48.02
2020-02-04,329.06,247.13,180.12,318.85,2049.67,1445.41,209.83,311.6,54.04,188.34,49.45
2020-02-05,332.84,250.76,179.9,321.45,2039.87,1446.05,210.11,317.38,54.74,185.49,49.84
2020-02-06,333.93,254.245,183.63,325.21,2050.23,1475.97,210.85,319.69,54.71,186.73,49.32
2020-02-07,332.24,251.59,183.89,320.03,2079.28,1479.11,212.33,315.23,54.72,185.72,49.73
2020-02-10,334.75,262.97,188.7,321.55,2133.91,1508.66,213.06,314.2,54.99,189.12,52.26
2020-02-11,335.27,267.89,184.44,319.61,2150.8,1510.06,207.19,320.16,55.15,189.11,53.8
2020-02-12,337.44,272.54,184.71,327.2,2160.0,1518.63,210.76,324.7,55.73,189.46,53.89
2020-02-13,337.17,270.78,183.71,324.87,2149.87,1513.39,213.14,323.97,55.31,188.64,54.53
2020-02-14,337.6,289.79,185.35,324.95,2134.87,1518.73,214.18,317.77,55.47,189.95,55.31
2020-02-18,336.73,296.57,187.23,319.0,2155.67,1519.44,217.8,310.75,55.45,191.09,56.89
2020-02-19,338.32,314.7,187.28,323.62,2170.22,1524.87,217.49,315.69,55.44,192.87,58.9
2020-02-20,336.99,308.7,184.42,320.3,2153.13,1516.99,214.58,309.24,55.51,193.36,57.27
2020-02-21,333.45,294.07,178.59,313.05,2095.97,1483.46,210.18,304.5,54.68,189.5,53.28
2020-02-24,322.42,273.28,170.89,298.18,2009.29,1419.86,200.72,291.6,52.65,185.94,49.12
2020-02-25,312.59,262.05,168.07,288.08,1972.74,1386.32,196.77,282.68,50.96,181.27,47.57
2020-02-26,311.61,267.65,170.17,292.65,1979.59,1390.47,197.2,285.88,52.05,178.87,47.49
2020-02-27,297.7,252.6,158.18,273.52,1884.3,1314.95,189.75,273.95,50.78,172.15,44.01
2020-02-28,296.24,270.07,162.01,273.36,1883.75,1339.25,192.47,272.62,49.46,170.4,45.48
2020-03-02,308.9,276.43,172.79,298.81,1953.95,1386.32,196.44,284.97,50.9,176.76,47.46
2020-03-03,300.32,265.72,164.51,289.17,1908.99,1337.72,185.52,274.25,48.85,169.37,46.72
2020-03-04,313.05,284.51,170.55,302.74,1975.83,1381.6,191.76,285.45,50.54,175.69,50.11
2020-03-05,302.51,273.29,166.27,292.92,1924.03,1314.76,185.17,274.04,48.0,169.6,48.11
2020-03-06,297.43,266.08,161.57,288.95,1900.295,1295.74,181.02,269.72,47.37,164.08,48.59
2020-03-09,276.32,245.44,150.58,266.17,1800.61,1215.79,169.5,247.72,46.01,151.21,43.27
2020-03-10,288.41,261.08,160.92,285.34,1891.82,1275.17,178.19,262.9,48.58,161.34,45.38
2020-03-11,274.25,246.47,153.63,275.43,1820.86,1210.9,170.21,245.97,44.72,154.57,45.7
2020-03-12,255.24,216.31,139.06,248.23,1675.61,1111.55,154.41,218.78,39.8,140.59,39.01
2020-03-13,270.2,240.93,158.8438,277.97,1785.0,1214.27,170.28,234.22,47.93,147.78,43.8862
2020-03-16,241.065,196.4,135.42,242.21,1689.15,1073.0,146.01,187.58,42.72,124.3,38.71
2020-03-17,254.19,217.27,146.57,252.63,1807.84,1118.06,149.42,199.51,46.86,135.42,41.88
2020-03-18,235.69,202.82,143.6038,246.67,1831.665,1091.19,146.96,167.87,47.27,132.24,39.12
2020-03-19,240.55,212.97,143.0,244.78,1880.93,1111.67,153.13,194.45,45.07,139.46,39.82
2020-03-20,229.4,205.75,137.35,229.24,1846.09,1068.21,149.73,192.22,45.65,139.35,39.6027
2020-03-23,222.68,212.69,135.98,224.37,1902.83,1054.13,148.1,193.47,44.19,140.52,41.64
2020-03-24,242.0,249.18,148.38,246.6,1940.1,1130.01,160.98,212.76,47.84,153.64,46.22
2020-03-25,246.79,245.62,146.92,245.52,1885.84,1101.62,156.21,217.55,45.94,147.06,44.63
2020-03-26,260.93,257.24,155.88,258.46,1955.49,1162.92,163.34,243.17,50.48,154.73,47.5
2020-03-27,254.0,252.73,149.7,247.74,1900.1,1110.26,156.79,230.69,49.83,146.0,46.58
2020-03-30,261.56,265.59,160.23,254.81,1963.95,1146.31,165.95,240.11,50.36,149.85,47.86
2020-03-31,257.36,263.6,157.71,254.29,1949.72,1161.95,166.8,237.1,48.33,143.98,45.48
2020-04-01,246.04,243.07,152.11,240.91,1907.7,1102.1,159.6,223.63,48.71,134.06,43.66
2020-04-02,251.93,255.47,155.26,244.93,1918.83,1117.03,158.19,237.06,49.8,134.32,44.49
2020-04-03,247.95,243.91,153.9,241.41,1906.59,1092.7,154.18,234.26,49.4,134.31,42.59
2020-04-06,264.74,268.4,165.33,262.47,1997.59,1183.19,165.55,252.44,51.49,147.55,47.52
2020-04-07,265.18,259.03,163.49,259.43,2011.6,1182.56,168.83,253.27,50.76,145.07,47.56
2020-04-08,274.0,266.95,165.13,266.07,2043.0,1207.0,174.28,261.1,52.13,151.12,48.79
2020-04-09,278.22,262.861,165.14,267.99,2042.76,1206.57,175.19,254.3,53.18,154.55,48.38
2020-04-13,275.63,269.85,165.51,273.25,2168.87,1210.41,174.79,259.92,52.97,152.5,50.94
2020-04-14,283.8,283.95,173.7,287.05,2283.32,1265.23,178.17,267.63,54.0,157.71,54.93
2020-04-15,277.75,280.84,171.88,284.43,2307.68,1257.3,176.97,257.44,53.16,155.63,54.99
2020-04-16,278.96,294.7,177.04,286.69,2408.19,1257.43,176.25,258.29,53.7,157.06,56.95
2020-04-17,286.54,292.32,178.6,282.8,2375.0,1279.0,179.24,265.88,54.62,162.62,56.6
2020-04-20,281.76,287.05,175.06,276.93,2393.61,1261.15,178.24,258.28,53.91,162.76,56.97
2020-04-21,273.17,269.51,167.82,268.37,2328.12,1212.16,170.8,247.65,51.31,150.56,52.92
2020-04-22,279.04,286.15,173.52,275.76,2363.49,1258.41,182.28,259.97,52.27,154.14,55.92
2020-04-23,279.01,284.01,171.42,275.03,2399.45,1271.17,185.13,258.93,51.97,151.72,55.9
2020-04-24,282.89,289.59,174.55,282.97,2410.22,1276.6,190.07,264.81,53.01,153.98,56.18
2020-04-27,287.1,297.08,174.05,283.17,2376.0,1270.86,187.5,268.45,53.37,157.63,56.49
2020-04-28,285.69,291.36,169.81,278.58,2314.08,1232.59,182.91,264.73,53.2,154.46,55.51
2020-04-29,293.15,298.46,177.43,287.73,2372.71,1342.18,194.19,276.02,53.88,160.43,53.66
2020-04-30,290.63,292.28,179.129,293.949,2474.0,1346.369,204.349,271.56,52.97,161.95,52.39
2020-05-01,282.83,282.78,174.57,289.07,2286.04,1317.32,202.27,259.7,51.79,156.37,49.88
2020-05-04,283.59,291.285,178.84,293.16,2315.99,1322.9,205.26,262.26,51.75,161.47,52.56
2020-05-05,286.15,293.74,180.76,297.56,2317.8,1349.02,207.07,264.87,52.05,163.25,52.19
2020-05-06,284.34,297.79,182.54,300.63,2351.26,1345.43,208.47,264.18,51.86,163.67,52.16
2020-05-07,287.7,304.87,183.6,303.74,2367.61,1369.28,211.26,267.75,52.6,169.9,51.95
2020-05-08,292.51,312.5,184.68,310.13,2379.61,1384.34,212.35,275.03,53.57,175.9,53.19
2020-05-11,292.62,322.62,186.74,315.01,2409.0,1403.59,213.18,275.4,53.53,182.67,55.74
2020-05-12,286.55,312.1,182.51,311.41,2356.95,1375.18,210.1,268.45,52.27,177.54,53.76
2020-05-13,281.49,311.2,179.75,307.65,2367.92,1348.33,205.1,263.15,51.65,169.64,52.18
2020-05-14,285.04,321.22,180.53,309.54,2388.85,1356.86,206.81,266.6,52.91,167.0,54.51
2020-05-15,286.29,339.63,183.16,307.691,2409.78,1373.06,210.88,260.41,52.92,171.33,54.2
2020-05-18,294.94,350.01,184.91,314.96,2426.26,1385.18,213.19,273.53,53.15,172.5,54.6
2020-05-19,292.21,352.22,183.63,313.14,2449.33,1374.4,216.88,271.95,52.34,176.04,55.47
2020-05-20,297.03,358.8,185.66,319.23,2497.94,1409.16,229.97,278.68,52.9,176.93,56.39
2020-05-21,294.83,351.01,183.43,316.85,2446.74,1406.75,231.39,274.8,52.22,175.26,54.65
2020-05-22,295.48,361.05,183.51,318.89,2436.88,1413.24,234.91,276.65,52.62,177.85,55.17
2020-05-26,299.2,348.71,181.57,316.73,2421.86,1421.37,232.2,282.02,52.78,176.52,53.19
2020-05-27,303.55,341.01,181.81,318.11,2410.39,1420.28,229.14,287.59,53.2,176.6,52.74
2020-05-28,303.07,339.48,181.4,318.25,2401.1,1418.24,225.46,283.14,53.62,181.1,51.74
2020-05-29,304.49,355.02,183.25,317.94,2442.37,1433.52,225.09,291.27,53.77,174.79,53.8
2020-06-01,305.45,352.25,182.83,321.85,2471.04,1434.87,231.91,289.99,53.06,176.36,53.63
2020-06-02,308.08,353.01,184.91,323.34,2472.41,1442.31,232.72,298.06,53.28,174.23,53.54
2020-06-03,312.09,350.78,185.36,325.12,2478.4,1439.25,230.16,309.53,53.49,174.99,52.73
2020-06-04,311.34,350.66,182.92,322.32,2460.6,1414.3,226.29,308.89,52.85,171.44,52.63
2020-06-05,319.4,356.8,187.2,331.5,2483.0,1440.02,230.77,317.08,53.98,173.88,53.1
2020-06-08,323.15,352.2,188.36,333.58,2524.06,1448.04,231.4,317.52,55.1,176.55,52.97
2020-06-09,320.94,361.84,189.8,343.99,2600.86,1452.08,238.67,315.32,54.18,174.56,56.39
2020-06-10,319.03,374.67,196.84,352.84,2647.45,1464.7,236.73,315.04,54.11,182.1,57.44
2020-06-11,300.69,351.85,186.27,335.981,2557.96,1401.9,224.321,293.75,51.31,172.05,52.83
2020-06-12,304.38,357.3,187.74,338.8,2545.02,1412.92,228.58,300.25,51.86,175.11,53.5
2020-06-15,307.11,366.95,188.94,342.99,2572.68,1420.74,232.5,304.09,53.25,178.61,54.68
2020-06-16,312.75,362.74,193.57,352.08,2615.27,1446.47,235.65,310.72,54.59,180.48,54.46
2020-06-17,311.66,369.44,194.24,351.59,2640.98,1452.54,235.53,313.44,51.52,181.4,54.55
2020-06-18,311.76,368.72,196.32,351.73,2653.98,1434.12,235.94,318.71,53.69,187.66,54.04
2020-06-19,308.54,370.45,195.15,349.72,2675.01,1424.12,238.77,302.77,54.4,186.95,54.23
2020-06-22,310.67,381.07,200.57,358.87,2713.82,1450.66,239.22,313.54,55.12,191.65,54.76
2020-06-23,312.0,378.0,201.91,366.53,2764.41,1463.98,242.24,311.3,55.19,189.06,53.99
2020-06-24,304.21,369.42,197.84,360.06,2734.4,1432.7,234.02,306.97,54.44,185.55,52.39
2020-06-25,307.26,379.6,200.34,364.84,2754.58,1441.1,235.68,308.85,54.53,188.34,51.93
2020-06-26,300.09,366.2,196.33,353.63,2692.87,1362.54,216.08,307.41,54.18,183.17,50.1
2020-06-29,304.56,368.0,198.44,361.78,2680.38,1397.17,220.64,309.78,54.76,183.33,50.28
2020-06-30,308.94,379.91,203.48,364.8,2758.82,1418.05,227.07,315.61,55.27,187.33,52.61
2020-07-01,310.57,381.2,204.7,364.11,2878.7,1442.0,237.55,312.73,55.49,191.89,52.58
2020-07-02,312.19,384.49,206.26,364.11,2890.3,1469.93,233.42,315.47,55.94,192.53,52.34
2020-07-06,317.01,393.57,210.7,373.85,3057.04,1499.65,240.28,318.79,56.6,197.72,53.4
2020-07-07,313.77,394.87,208.25,372.69,3000.12,1489.92,240.86,313.12,56.31,196.38,52.93
2020-07-08,316.16,408.64,212.83,381.37,3081.11,1503.6,243.58,319.57,56.66,200.28,53.43
2020-07-09,314.6,420.36,214.32,382.73,3182.63,1518.66,244.5,321.5,57.53,200.74,57.255
2020-07-10,317.64,419.17,213.67,383.68,3200.0,1539.01,245.07,319.44,57.39,198.88,55.88
2020-07-13,314.81,402.09,207.07,381.91,3104.0,1512.23,239.0,311.31,57.01,188.34,53.59
2020-07-14,318.93,415.08,208.35,388.23,3084.0,1520.86,239.73,315.08,57.2,189.56,54.72
2020-07-15,321.98,409.09,208.04,390.9,3008.87,1516.88,240.28,313.78,56.62,188.09,55.34
2020-07-16,320.86,405.39,203.92,386.09,2999.9,1514.92,240.93,311.34,55.82,185.51,54.92
2020-07-17,321.7,408.06,202.88,385.31,2961.97,1516.85,242.03,312.71,54.9,187.78,55.04
2020-07-20,324.27,420.43,211.6,393.43,3196.84,1563.84,245.42,317.13,55.4,195.09,57.46
2020-07-21,324.9,413.14,208.75,388.0,3138.29,1555.92,241.75,314.34,55.91,190.8,57.0
2020-07-22,326.82,417.55,211.75,389.09,3099.91,1564.85,239.87,313.8,56.01,191.31,61.79
2020-07-23,322.95,405.19,202.54,371.38,2986.55,1516.75,232.6,309.67,55.76,188.54,59.57
2020-07-24,320.91,407.78,201.3,370.46,3008.91,1508.21,230.71,305.79,55.65,188.49,69.4
2020-07-27,323.27,416.86,203.85,379.24,3055.21,1529.43,233.5,312.68,55.34,190.96,68.97
2020-07-28,321.3,408.62,202.02,373.01,3000.33,1503.65,230.12,307.35,55.35,189.5,67.61
2020-07-29,325.01,418.62,204.06,380.16,3033.53,1523.51,233.29,308.85,55.7,193.61,76.09
2020-07-30,323.98,424.56,203.9,384.76,3051.88,1538.37,234.5,312.1,55.25,191.7,78.2
2020-07-31,326.4,424.59,205.01,425.04,3164.68,1487.95,253.67,316.75,55.45,194.85,77.43
2020-08-03,328.67,440.41,216.54,435.75,3111.89,1482.76,251.96,321.23,55.98,203.19,77.67
2020-08-04,330.0,449.11,213.29,438.66,3138.83,1473.3,249.83,328.39,56.0,201.41,85.04
2020-08-05,332.03,451.47,212.94,440.25,3205.03,1479.09,249.12,329.54,55.5,202.64,85.31
2020-08-06,334.32,453.42,216.35,455.61,3225.0,1504.95,265.28,329.16,55.28,207.79,86.71
2020-08-07,334.57,447.98,212.48,444.45,3167.46,1498.37,268.44,325.93,55.23,201.05,84.85
2020-08-10,335.56,446.6,208.25,450.91,3148.16,1496.82,263.0,327.36,54.94,197.16,82.24
2020-08-11,332.82,434.0,203.38,437.5,3080.67,1480.54,256.13,324.03,54.27,191.99,76.88
2020-08-12,337.31,457.61,209.19,452.04,3162.24,1507.24,259.89,333.64,54.17,192.62,82.61
2020-08-13,336.81,457.72,208.7,460.04,3161.02,1516.65,261.3,329.42,54.02,195.14,81.84
2020-08-14,336.85,462.56,208.9,459.63,3148.02,1504.63,261.24,327.82,54.2,193.46,81.3
2020-08-17,337.92,493.48,210.28,458.43,3182.41,1516.24,261.16,330.32,53.99,196.74,82.42
2020-08-18,338.595,490.43,211.49,462.25,3312.49,1555.78,262.34,328.64,55.18,204.01,81.66
2020-08-19,337.13,485.54,209.7,462.83,3260.48,1544.61,262.59,329.21,56.2,205.11,81.09
2020-08-20,338.31,485.64,214.58,473.1,3297.37,1576.25,269.01,328.83,55.26,209.51,82.77
2020-08-21,339.45,507.34,213.02,497.48,3284.72,1575.57,267.01,330.02,55.19,207.53,83.81
2020-08-24,342.9,508.81,213.69,503.43,3307.46,1585.15,271.39,334.0,56.01,208.46,83.08
2020-08-25,344.15,510.0,216.47,499.3,3346.49,1605.85,280.82,336.14,56.09,216.05,86.35
2020-08-26,347.61,510.92,221.15,506.09,3441.85,1644.13,303.91,339.67,57.49,272.32,86.02
2020-08-27,348.34,505.13,226.58,500.04,3400.0,1628.52,293.22,339.14,57.18,276.32,83.8
2020-08-28,350.57,525.91,228.91,499.23,3401.8,1639.43,293.66,344.82,57.88,271.1,85.55
2020-08-31,349.8206,534.98,225.53,129.04,3450.96,1629.53,293.2,347.15,57.22,272.65,90.82
2020-09-01,352.68,552.84,227.27,134.18,3499.12,1655.08,295.44,359.54,57.66,281.25,92.18
2020-09-02,357.78,573.86,231.65,131.4,3531.45,1717.39,302.5,375.01,59.03,276.69,90.22
2020-09-03,345.53,520.62,217.3,120.88,3368.0,1629.51,291.12,352.09,57.1,265.01,82.54
2020-09-04,342.35,504.9,214.25,120.96,3294.62,1581.21,282.73,362.95,55.73,254.7,82.01
2020-09-08,333.27,476.52,202.66,112.82,3149.84,1523.6,271.16,350.54,55.32,241.27,78.69
2020-09-09,339.77,508.6,211.29,117.32,3268.61,1547.23,273.72,360.03,56.95,250.43,81.91
2020-09-10,334.13,492.47,205.37,113.42,3175.11,1526.05,267.97,357.08,57.33,247.8,78.98
2020-09-11,334.09,486.58,204.03,112.0,3116.22,1515.76,266.61,359.7,57.0,243.1,76.34
2020-09-14,338.44,514.89,205.41,115.355,3102.97,1508.83,266.15,362.2,59.46,246.64,77.9
2020-09-15,340.12,519.64,208.78,115.54,3156.13,1535.12,272.42,366.91,60.94,251.68,78.93
2020-09-16,338.88,500.58,205.05,112.17,3078.1,1512.09,263.52,367.04,60.43,250.6,76.66
2020-09-17,335.87,498.54,202.91,110.34,3008.73,1487.04,254.82,365.92,60.18,244.53,76.55
2020-09-18,330.77,487.57,200.39,106.84,2954.91,1451.09,252.53,359.73,59.75,242.78,74.93
2020-09-21,327.12,500.69,202.54,110.08,2960.47,1430.14,248.15,351.79,60.82,245.05,77.94
2020-09-22,330.3,505.51,207.42,111.81,3128.99,1459.82,254.75,361.59,60.62,247.78,77.7
2020-09-23,322.54,484.95,200.59,107.12,2999.86,1409.0,249.02,351.59,58.96,235.99,74.73
2020-09-24,323.42,493.92,203.19,108.22,3019.79,1422.86,249.53,352.52,59.3,237.55,75.82
2020-09-25,328.72,514.95,207.82,112.29,3095.13,1439.06,254.82,356.8,59.8,242.74,78.055
2020-09-28,334.25,521.4,209.54,114.96,3174.05,1458.66,256.82,367.3,59.58,246.67,79.48
2020-09-29,332.43,529.03,207.26,114.09,3144.88,1466.02,261.79,364.26,59.47,247.45,81.77
2020-09-30,334.32,541.22,210.33,115.81,3148.73,1465.6,261.9,364.32,59.7,251.32,81.99
2020-10-01,336.97,544.58,212.46,116.85,3221.26,1487.9,266.63,368.6,59.68,253.45,84.86
2020-10-02,333.88,522.49,206.19,113.02,3125.0,1455.6,259.94,356.83,58.83,247.85,81.8
2020-10-05,339.72,545.7,210.38,116.5,3199.2,1482.83,264.65,366.1,59.56,251.53,86.15
2020-10-06,334.95,549.46,205.91,113.16,3099.96,1451.02,258.66,363.98,59.51,250.14,84.48
2020-10-07,340.75,558.56,209.83,115.08,3195.69,1459.14,258.12,366.74,60.59,259.98,86.69
2020-10-08,343.65,553.55,210.58,114.97,3190.55,1483.43,263.76,373.33,60.89,260.22,86.51
2020-10-09,346.73,550.51,215.81,116.97,3286.65,1510.45,264.45,376.7,61.15,265.98,83.1
2020-10-12,352.36,569.04,221.4,124.42,3442.93,1564.59,275.75,382.43,61.46,267.07,84.29
2020-10-13,350.17,569.93,222.86,121.1,3443.63,1567.07,276.14,381.49,60.97,266.83,85.28
2020-10-14,347.93,563.81,220.86,121.19,3363.71,1563.44,271.82,380.3,60.96,261.83,84.21
2020-10-15,347.54,558.8,219.66,120.71,3338.65,1555.47,266.72,379.93,60.52,257.72,83.13
2020-10-16,347.32,552.46,219.66,119.02,3272.71,1567.7,265.93,378.65,60.29,258.55,83.17
2020-10-19,342.13,539.91,214.22,115.98,3207.21,1529.95,261.4,375.77,59.62,255.01,82.0
2020-10-20,343.3,545.82,214.65,117.51,3217.01,1551.08,267.56,376.99,59.75,255.97,81.56
2020-10-21,342.65,540.99,214.8,116.87,3184.94,1585.99,278.73,372.05,59.67,254.23,79.2
2020-10-22,344.64,534.44,214.89,115.75,3176.4,1606.66,278.12,373.37,59.69,249.67,79.42
2020-10-23,345.62,543.61,216.23,115.04,3204.4,1632.98,284.79,372.72,59.9,250.52,81.96
2020-10-26,339.41,525.65,210.08,115.05,3209.23,1584.29,277.11,363.04,57.49,241.98,82.23
2020-10-27,338.33,535.87,213.25,116.6,3286.33,1598.88,283.29,359.6,57.08,250.3,78.88
2020-10-28,326.7,505.08,202.47,111.2,3162.78,1510.8,267.67,347.21,55.59,238.43,76.4
2020-10-29,330.08,520.96,204.72,115.32,3211.01,1556.88,280.83,355.01,56.02,237.14,78.02
2020-10-30,326.69,501.36,202.47,108.86,3036.15,1616.26,263.11,349.63,56.11,232.27,75.29
2020-11-02,330.19,503.23,202.33,108.77,3004.48,1624.32,261.36,351.25,56.45,232.45,74.7
2020-11-03,335.92,520.78,206.43,110.44,3048.41,1645.66,265.3,353.76,56.8,237.13,76.58
2020-11-04,343.66,551.77,216.39,114.95,3241.16,1745.85,287.38,364.63,56.49,250.74,81.35
2020-11-05,350.19,566.4,223.29,119.03,3322.0,1762.5,294.68,380.87,56.66,260.22,83.0
2020-11-06,350.18,582.48,223.72,118.69,3311.37,1759.73,293.41,380.62,56.8,260.15,85.88
2020-11-09,354.62,545.23,218.39,116.32,3143.74,1761.42,278.77,375.54,56.84,259.28,83.12
2020-11-10,354.08,510.8,211.01,116.0,3035.02,1737.72,272.43,363.13,56.67,247.66,77.99
2020-11-11,356.72,536.72,216.55,119.49,3137.39,1747.23,276.48,375.92,57.2,254.18,81.28
2020-11-12,353.34,538.27,215.44,119.21,3110.28,1742.82,275.08,370.2,56.45,249.42,81.84
2020-11-13,358.1,531.88,216.51,119.26,3128.81,1772.26,276.95,373.5,56.91,249.51,81.43
2020-11-16,362.58,540.61,217.23,120.3,3131.06,1774.03,278.96,380.81,57.15,249.89,83.73
2020-11-17,360.82,536.89,214.46,119.39,3135.66,1761.66,275.0,380.6,57.12,256.17,83.36
2020-11-18,356.25,537.15,211.08,118.03,3105.46,1740.64,271.97,380.62,56.25,257.16,82.54
2020-11-19,357.96,537.61,212.42,118.64,3117.02,1758.57,272.94,384.33,56.45,264.65,85.54
2020-11-20,355.35,523.51,210.39,117.34,3099.4,1736.38,269.7,383.33,55.7,258.04,84.64
2020-11-23,357.53,525.6,210.11,113.85,3098.39,1727.56,268.43,387.0,56.08,257.64,85.31
